Id,Artikel,voertuigen,slachtoffers
2429,Het ongeval gebeurde rond 11:30 uur. Voor het ongeval kwam er èèn ambulance en een politieauto ter plaatse. Waardoor de scooterrijdster ten val kwam is niet bekend. Ze hoefde niet mee naar een ziekenhuis. Door het ongeval was de rijbaan ongeveer 20 minuten afgesloten,['snorfiets/scooter/brommer'],0
2435,"HAARLEM
Een losgebroken hond is maandagavond laat doodgereden op de Delftlaan (N208) in Haarlem. Een automobilist reed even voor 23.00 uur in zuidelijke richting over de N208 toen de hond plotseling voor zijn wagen opdook. De bestuurder kon het dier niet meer ontwijken en reed hem aan.

De politie en dierenambulance kwamen ter plaatse. De hulp van de medewerker van de dierenambulance mocht helaas niet meer baten en de hond overleed ter plaatse. De auto raakte dermate beschadigd dat deze ook niet meer verder kon rijden. Een bergingsbedrijf heeft de wagen afgesleept.

Omdat de hond een buitenlandse chip had, kon de eigenaar niet direct worden achterhaald. Later op de avond meldde de eigenaar zich. De hond was sinds kort in Nederland en tijdens het uitlaten losgebroken.","['personenauto', 'dierenambulance']",1
2511,"WIERINGERWERF
Een overstekende voetganger is dinsdagavond rond 19 uur door een bestelwagen geschept op het zebrapad aan de Wanmolen in Wieringerwerf.

Het slachtoffer is met met onbekend letsel door een ambulance naar het ziekenhuis gebracht.

De Verkeers Ongevallen Analyse (VOA) van de politie heeft onderzoek gedaan.

De bestelwagen liep flinke schade op aan de voorruit.","['voetganger', 'bestelwagen']",0
2379,"Bij een verkeersongeluk maandagavond op de Zernike Campus is een voetganger aangereden door een bus. Dat meldt de incidentenwebsite groningsnieuws.nl.

Het ongeluk gebeurde rond de klok van 21.00 uur op de kruising Zernikelaan met het Zernikeplein. Door nog onbekende oorzaak reed een lijnbus van vervoersbedrijf Qbuzz een voetganger aan. Hulpdiensten waren snel ter plaatse. Ambulancemedewerkers hebben het slachtoffer behandeld. Deze is vervolgens met onbekende verwondingen overgebracht naar het ziekenhuis.

De politie doet onderzoek naar de precieze toedracht.","['voetganger', 'bus']",0
2383,"HOUTEN - Het verkeer over de snelweg langs Houten is vanmorgen vastgelopen na een ongeluk. Zeker vijf auto's botsten op elkaar op de middelste rijbaan van de A27.

Volgens Rijkswaterstaat werd het achteropkomende verkeer over één vrije rijstrook langs de plaats van het ongeval geleid. Bij knooppunt Lunetten werd een omleiding ingesteld voor weggebruikers die naar het zuiden wilden.

De toedracht van het ongeluk is nog niet duidelijk en ook is nog onbekend of er mensen gewond zijn geraakt.","[['personenauto', 'personenauto', 'personenauto', 'personenauto', 'personenauto']]",0
2391,,N/A,N/A
2392,,N/A,N/A
2393,"ULVENHOUT - Een Belgische auto is dinsdagmiddag zwaar beschadigd geraakt bij een ongeluk met een vrachtwagen op de A58 bij Ulvenhout. De bestuurster was een zwangere vrouw en zij is met een ambulance naar het ziekenhuis gebracht.

De auto zit aan de voor- en achterkant flink in elkaar. Ook de vrachtwagen is beschadigd en volgens een fotograaf ter plaatse is ook de vangrail geraakt.

File en omleiding
Het ongeluk gebeurde op de A58 van Breda naar Tilburg, ter hoogte van knooppunt Galder. Een rijstrook was een tijd dicht en daarom kon het verkeer beter omrijden. Inmiddels zijn alle rijstroken weer open.","['personenauto', 'vrachtwagen']",0
2394,"DEN HAAG - Bij een aanrijding tussen een auto en een fiets op de Erasmusweg in Den Haag zijn maandagavond twee mannen zwaargewond geraakt. De twee slachtoffers zaten samen op de fiets, meldt de politie.

Het ongeluk gebeurde maandagavond rond 21.15 uur, toen een auto in botsing kwam met een fiets. Het gaat om twee mannen, een 52-jarige man uit Den Haag en een 49-jarige man uit Ter Apel.  

Beide slachtoffers zijn met de ambulance naar het ziekenhuis gebracht.De bestuurder van de auto is op het politiebureau verhoord. De dienst Verkeers Ongevallen Analyse onderzoekt het ongeluk.","['personenauto', 'fiets']",0
2395,"Een fietsster in Steenwijk is vanmiddag aangereden door een scooterrijder. Na het ongeluk reed de bestuurder van de scooter door.

Het ongeluk gebeurde op het Stationsplein in Steenwijk. Omstanders schakelden de hulpdiensten in. De fietsster moest met de ambulance mee naar het ziekenhuis.

Bij de politie is nog niets bekend over de scooterrijder. Wel onderzoekt de politie het incident.","['fiets', 'snorfiets/scooter/brommer']",0
2396,"BEVERWIJK
Een fietser is dinsdagmiddag even na 16.00 uur door een bestelbus geschept op de Zuiderkade in Beverwijk.

Het ongeluk gebeurde ter hoogte van de Rietlanden. Het slachtoffer is met onbekende verwondingen naar het ziekenhuis gebracht. De bestuurder van het busje bleef ongedeerd. In de voorruit van het voertuig zit een grote ster.

De Verkeersongevallenanalyse (VOA) doet onderzoek naar de toedracht van het ongeluk.","['fiets', 'bestelwagen']",0
2402,"OISTERWIJK - Een vrouw is dinsdagmiddag om 16.10 uur van haar fiets gereden door een automobiliste op de Baerdijk bij de fietsoversteekplaats ter hoogte van het zwembad. Ze liep daarbij een flinke hoofdwond op. 

De vrouw is verzorgd door omstanders totdat de politie en ambulance arriveerden. Daarna is ze meegenomen naar het ziekenhuis. 

Gevaarlijk punt
De oversteekplaats is een gevaarlijk punt voor fietsers. Ondanks dat er grote opvallende stopborden staan voor automobilisten, zijn er al tientallen ongelukken gebeurd met gewonden en veel blikschade als gevolg. Vooral fietsers worden hier vaak geschept.","['fiets', 'personenauto']",0
2404,"RIJEN - Een meisje op de fiets is dinsdagochtend gewond geraakt bij een aanrijding op de kruising Rembrandtlaan met de Spoorlaan Noord in Rijen. De fietsster werd geschept door een personenauto. 
 
Het meisje kwam na de aanrijding ten val. Ze is in de ambulance aan haar verwondingen behandeld, maar hoefde niet mee naar het ziekenhuis. De bestuurder van de personenauto kwam met de schrik vrij. 

Het is nog niet duidelijk hoe de aanrijding kon gebeuren. De politie heeft ter plaatse de verklaring van de bestuurder opgenomen. Het kruispunt is tijdelijk afgezet.","['fiets', 'personenauto']",0
2406,"VELSEN-ZUID - De A9 is vanaf de Wijkertunnel richting Beverwijk vanavond lange tijd afgesloten geweest na een ongeluk. Meerdere auto's waren bij het ongeluk betrokken.

Het ongeluk gebeurde vlak voor de tunnel, ter hoogte van Velsen-Zuid. Vanaf het knooppunt met de A9 en A200 sluit het verkeer al aan in de file.

Verkeer in de richting van Beverwijk werd omgeleid via de A22, door de Velsertunnel heen.

Wat er precies is gebeurd wat tot het ongeluk heeft geleid, is niet duidelijk. Ook over mogelijke gewonden is niks bekend. Wel zijn op foto's twee ambulances te zien.",['personenauto'],0
2408,"De bestuurder van een bestelbus is er gisteravond vandoor gegaan na een ongeluk in Lelystad. Het busje botste op een auto, met grote schade tot gevolg. De politie vermoedt zelfs dat de bestelbus op drie wielen is weggereden.
 
De politie Lelystad meldt op social media dat het ongeluk dinsdagavond even na 19.00 uur plaatsvond op de Kustendreef. Een witte bedrijfsbus kwam daar in botsing met een zwarte auto. De auto raakte hierbij ernstig beschadigd.

Ondanks de harde klap, bleek de bestuurder van het busje niet van plan de zaken netjes af te handelen. Zonder zich om de andere partij te bekommeren ging hij of zij ervandoor. 

Drie wielen
De politie is nu op zoek naar de bestuurder. ,,De doorgereden partij is vol in de rechter zijkant geraakt. Deze moet daar dus grote schade hebben’’, stelt de politie. Het gaat om een wit busje, vermoedelijk zonder reclame. ,,Op de vluchtroute van de bus is zelfs een wiel aangetroffen, dus vermoedelijk is het busje op drie wielen verder gereden!’’

De inzittende van de auto is er volgens de hulpdiensten ‘redelijk goed’ vanaf gekomen.","['bestelwagen', 'personenauto', 'bus']",0
2409,"HELMOND - Een pizzabezorger van Domino's is dinsdagmiddag gewond geraakt bij een aanrijding in Helmond. Op de Van Speijklaan kwam hij in botsing met een auto.
 
De bezorger was onderweg naar een klant. Wat er precies mis ging, is nog niet bekend. Hij raakte gewond en is met een ambulance naar het ziekenhuis gebracht. De automobilist raakte niet gewond. Wel is ook de auto flink beschadigd. 

De politie doet nog onderzoek naar de toedracht van het ongeluk.",['personenauto'],0
2410,"Op de 's-Gravelandseweg in Schiedam zijn twee auto's op elkaar gebotst. Drie personen zijn gewond geraakt.

Twee van hen zaten enige tijd bekneld. Ze zijn door de brandweer bevrijd. Alle gewonden 9waren volgens een woordvoerder van de brandweer aanspreekbaar. Ze zijn overgebracht naar het ziekenhuis.

Hoe het ongeluk heeft kunnen gebeuren, is nog niet bekend. Beide auto's zijn zwaar beschadigd geraakt.","[['personenauto', 'personenauto']]",0
2411,"Op de Hessenweg in Zwolle hebben vanavond twee auto's met elkaar een aanrijding gehad. Daarbij is een gewonde gevallen. Die is naar het ziekenhuis gebracht.

Een inzittende zat bekneld. Het slachtoffer is door de brandweer bevrijd. 

Volgens getuigen gaat het om een kop-staart botsing. Een van de auto's stond ter hoogte van een pechhaven op de weg toen de andere auto met volle snelheid op de stilstaande wagen inreed. 

Mogelijk was bij de stilstaande auto geen alarmverlichting ingeschakeld. 

De Hessenweg is voorlopig afgesloten voor het verkeer. De weg moet eerst worden schoongemaakt. Het verkeer wordt over de parallelweg geleid.","[['personenauto', 'personenauto']]",0
2412,"Een overstekende voetganger is dinsdagavond rond 19 uur door een bestelwagen geschept op het zebrapad aan de Wanmolen in Wieringerwerf.

Het slachtoffer is met met onbekend letsel door een ambulance naar het ziekenhuis gebracht.

De Verkeers Ongevallen Analyse (VOA) van de politie heeft onderzoek gedaan.

De bestelwagen liep flinke schade op aan de voorruit.","['voetganger', 'bestelwagen']",0
2413,"Een scootmobielrijder raakte vanmiddag per ongeluk te water aan de Haatlanderdijk in Kampen. Het slachtoffer reed pardoes van de dijk zo de lager gelegen sloot in.

De bestuurder van de scootmobiel is uit het water gehaald en met de ambulance naar het ziekenhuis gebracht. Over een mogelijk letsel is niks bekend. De brandweer heeft de scootmobiel pas vanavond uit het water gevist.",['scootmobiel'],0
2419,"VIANEN - De overleden vrouw die gisteravond in een sloot aan de Achterkade in Vianen werd aangetroffen, is door een noodlottig ongeval om het leven gekomen. Dat meldt de politie.

Het lichaam werd rond 20.20 uur aangetroffen in het buitengebied bij Hei- en Boeicop. Brandweerlieden haalden het lichaam uit het water, maar de vrouw bleek niet meer te leven. Wat er precies is gebeurd, is onduidelijk.

Volgens de politie was het slachtoffer te voet.",['onbekend'],1
2605,"AMSTERDAM - De politie is op zoek naar een snorfietsrijder die is doorgereden na een aanrijding met een hond. „Ik had echt stress, ik dacht dat ze dood zou gaan.”

Viervoeter Blue, een staffordshire-bulterriër, hield flinke verwondingen over aan het incident afgelopen zaterdag- op zondagnacht in Amsterdam-Zuidoost. Toevallig langsrijdende agenten schoten meteen te hulp. Blue werd in een dienstauto met zwaailicht naar een medisch centrum voor dieren vervoerd, schrijft de Amsterdamse politie op Facebook.


„Wij zagen en hoorden een man hevig zwaaien en roepen naar ons. Naast hem op de grond lag een hond die even daarvoor was aangereden door de bestuurder van een zwarte snorfiets. De hond genaamd „Blue” bleek zwaar gewond te zijn en de bestuurder van de snorfiets was snel weggereden in de richting van het AMC ziekenhuis”, aldus de agenten. De politie zoekt ooggetuigen.

Bij baasje Naomi zit de schrik er nog goed in. Haar vriend liet Blue uit toen het misging, meldt AT5. „Die scooter reed haar aan. De scooterrijder zelf viel niet, maar reed wel gewoon door”, zegt ze tegen de omroep. Blue kampte na de botsing met een klaplong en wonden aan haar hoofd en rug. „Ik had echt stress, ik dacht dat ze dood zou gaan.”","['snorfiets/scooter/brommer', 'dienstauto']",1
2369,"KOLHORN - Een fietser is vanochtend geschept door een auto op de Havenweg in Kolhorn. Het slachtoffer is naar het ziekenhuis gebracht.

Het gaat om een 13-jarige jongen uit Middenmeer. Over de ernst van zijn letsel is niets bekend. Het slachtoffer was volgens omstanders wel aanspreekbaar.

Het ongeluk gebeurde rond 8.00 uur. Een getuige zegt dat de automobilist de fietser over het hoofd zag waarna de aanrijding volgde.

De ouders zouden na het ongeluk ook naar de plek van het ongeval zijn gegaan. Volgens een omstander meldden zij dat de jongen net was genezen van een botbreuk.","['fiets', 'personenauto']",0
2370,"TERSCHUUR - Op de A1 richting Amsterdam zijn maandagochtend ter hoogte van Terschuur twee auto's op elkaar gebotst. Volgens een weginspecteur van Rijkswaterstaat raakten beide bestuurders daarbij gewond.
Na het ongeval werd de linkerrijstrook afgesloten. Dat leidde tot file. Een bergingsbedrijf heeft de zwaar beschadigde auto's meegenomen, waarna de weg weer is vrijgegeven.

Beide automobilisten zijn per ambulance naar het ziekenhuis gebracht. Over de aard van hun verwondingen is niets bekend. Ook is niet duidelijk hoe het ongeval kon gebeuren.","[['personenauto', 'personenauto']]",0
2371,"Man gewond en veel schade bij ongeluk Eindhoven: 'Gelukkig zat er niemand op de bijrijdersstoel'
EINDHOVEN - Bij een ongeval op de Gestelsestraat in Eindhoven is een auto met zo’n hoge snelheid op een andere auto ingereden, dat er van de bijrijderskant nauwelijks meer iets over is. De bestuurder van de auto die werd geraakt, is naar het ziekenhuis gebracht.
De politie spreekt van geluk dat er niemand op de bijrijdersstoel zat. Hoe het ongeval kon gebeuren, is niet bekend. Het slachtoffer heeft een flinke hoofdwond overgehouden aan het ongeluk.","[['personenauto', 'personenauto']]",0
2372,"UTRECHT - Op de A27 ter hoogte van Lunetten is rond 15.00 uur een ongeluk gebeurd waarbij twee personenwagens en een auto van een bergingsbedrijf betrokken waren. Voor zover bekend raakte niemand gewond, maar wel ontstonden lange files.

De file op de A27 begon al bijna ter hoogte van Maartensdijk en liep tot aan de plek van de botsing. De vertraging bedroeg bijna een uur. Op de A28 stond ook een forse file vanuit Zeist.

Een berger moest twee voertuigen na de botsing wegslepen. De vangrail ter hoogte van knooppunt Rijnsweerd liep forse schade op. Daarom sloot Rijkswaterstaat twee rijstroken af in de richting van Breda. Rond 16.30 uur werd de weg vrijgegeven. Pas na de avondspits wordt de boel definitief hersteld.","[['personenauto', 'personenauto']]",0
2373,"Bij een botsing tussen twee auto's op de Johannes Postweg in Darp (gemeente Westerveld) zijn maandagmiddag twee inzittenden gewond geraakt. 

Een persoon raakte bekneld door de botsing en moest door de brandweer worden bevrijd. De gewonde is vervolgens overgedragen aan het ambulancepersoneel. De bestuurder van de andere wagen is met onbekende verwondingen naar het ziekenhuis gebracht. Personeel van de traumahelicopter verleende medische ondersteuning. De weg is tijdelijk afgesloten voor het verkeer.","[['personenauto', 'personenauto']]",0
2374,"De politie heeft na een botsing tussen een busje en een trein op een onbewaakte overweg in Beesel (Limburg) nog enige tijd naar een mogelijk tweede slachtoffer gezocht. Die werd echter niet aangetroffen. Door de botsing raakte de bestuurder gewond. Medisch personeel van een traumahelikopter heeft het slachtoffer gestabiliseerd. De man zou gezegd hebben dat er nog een tweede persoon in het busje zat, maar dat bleek niet zo te zijn.

Binnenlandredactie 11-02-19, 21:01 Laatste update: 21:37 
De trein staat nog stil op de plek van het ongeluk. De achttien treinpassagiers zijn ongedeerd en inmiddels geëvacueerd. Ze krijgen slachtofferhulp aangeboden, zegt een woordvoerster van Arriva. Tussen Venlo en Roermond rijden tot ongeveer 23.30 uur geen treinen, meldt de NS. Door de harde klap zat de voorkant van het bestelbusje, een witte Volkswagen Transporter, vast aan de trein.

Het ongeval gebeurde met een stoptrein van Arriva.  Alle reizigers zijn met een opgeroepen touringcar opgehaald en worden naar hun bestemming gebracht. Alle inzittenden krijgen nazorg van ProRail.","['bestelwagen', 'trein']",0
2375,"De auto van een weginspecteur is vanavond aangereden op de A27 bij knooppunt Lunetten.

Dat meldt Rijkswaterstaat Verkeersinformatie even voor 22.00 uur op Twitter. In de bijgevoegde foto is goed te zien dat de auto flinke schade aan de voorzijde heeft. De weginspecteur zelf raakte niet gewond. ""Alleen enorm geschrokken"", reageert een woordvoerder.

Vanwege het ongeval zijn op de A27 richting Hilversum twee rijstroken afgesloten.",['personenauto'],0
2376,"EINDHOVEN - Een fietser is maandagochtend rond 7.30 uur gewond geraakt op de kruising van de Pastoor Petersstraat en de Kruisstraat in Eindhoven. De man is met onbekende verwondingen naar het ziekenhuis gebracht.

Carin Beenen 11-02-19, 08:52 Laatste update: 12:40 
De man fietste vanaf de Woenselse Markt naar het centrum toen hij op de kruising in botsing kwam met een auto. Door de klap zat er een gat in de voorruit van de auto. Er kwamen twee ambulances ter plaatse om de man te helpen. 

De politie doet onderzoek naar de oorzaak van het ongeval.","['fiets', 'personenauto']",0
2377,"Amstelveen - Een fietser is maandagavond omstreeks half negen in aanrijding gekomen met een automobilist op de Groen van Prinstererlaan in Amstelveen.

Het ongeval gebeurde ter hoogte van de kruising met de Burgemeester Haspelslaan. De ambulance werd met grote spoed opgeroepen, maar uiteindelijk bleken de verwondingen van de fietser mee te vallen. Hij hoefde niet mee naar het ziekenhuis.

De politie zette tijdelijk de weg af voor onderzoek. De automoblist zag de fietser, die op een mountainbike reed, vermoedelijk over het hoofd bij het afslaan.

Gisteren werd op de rotonde van de Groen van Prinstererlaan met de Van Heuven Goedhartlaan een kind aangereden door een auto.","['fiets', 'personenauto']",0
2380,"HOOGERHEIDE - Twee auto’s zijn maandagavond in volle vaart tegen elkaar geknald op de Antwerpsestraatweg tussen Hoogerheide en Bergen op Zoom. Meerdere mensen zijn gewond geraakt bij het ongeluk, dat rond half elf gebeurde.

De gewonden zijn met de ambulance naar het ziekenhuis gebracht. Om hoeveel mensen het precies gaat en hoe zij eraan toe zijn, is niet bekend. De weg lag bezaaid met brokstukken. Een van de auto's belandde door de klap in de sloot. 

Het ongeval gebeurde ter hoogte van het tankstation bij Hoogerheide. Een bergingsbedrijf kwam naar de Antwerpsestraatweg om de auto’s weg te slepen.","[['personenauto', 'personenauto']]",0
2381,"Een automobilist is vanavond tegen een boom gebotst op de Oosterenkweg in Heeten.

De jonge bestuurder verloor de macht over het stuur in een bocht en raakte vervolgens van de weg. De auto kwam tot stilstand tegen een boom.

De autobestuurder liep daarbij licht letsel op maar hoefde na behandeling in een ambulance niet mee naar het ziekenhuis.

De auto is met flinke schade op het erf van een boer gezet.",['personenauto'],0
2382,"Scooterrijder naar het ziekenhuis na aanrijding in Bergen






Internetredactie
Vandaag om 07:22
BERGEN
Een scooterrijder is maandagavond na 23.00 uur aangereden door een automobilist op de Landweg in Bergen. Hij is naar het ziekenhuis gebracht.

De bestuurder van de auto kwam met de schrik vrij.

De weg was enige tijd even afgesloten voor het verkeer.","['snorfiets/scooter/brommer', 'personenauto']",0
2388,"KOLHORN - Een 13-jarige jongen uit Middenmeer is maandagochtend rond 7.45 uur gewond geraakt op de N248 in Kolhorn.

De jongen reed op een elektrische fiets op het fietspad, de afslaande auto zag hem over het hoofd. De jongen belandde op de voorruit van de auto.

Het slachtoffer ging met de ambulance mee vanwege een flinke hoofdwond. Zowel de fiets als de auto raakten zwaar beschadigd.","['fiets', 'personenauto']",0
2389,"Opnieuw sporenonderzoek naar aanrijding 76-jarige vrouw in Renswoude
RENSWOUDE - De verkeersongevallenanalyse van de politie heeft vanavond sporenonderzoek gedaan op de kruising van de Dorpsstraat en de Kastanjelaan in Renswoude, waar zondagavond een 76-jarige voetgangster zwaargewond raakte toen ze op het zebrapad werd aangereden door een nog onbekende automobilist.

Het slachtoffer liep bij het ongeluk meerdere botbreuken op en moest met spoed naar het ziekenhuis worden vervoerd. De bestuurder ging er met hoge snelheid vandoor en is nog altijd niet gevonden. Zondagavond werden wel twee mannen aangehouden in Scherpenzeel, maar zij bleken niets met het ongeval te maken te hebben.

De politie is op zoek naar getuigen. Uit eerdere getuigenverklaringen blijkt dat de bestuurder in een kleine, donkere auto reed en dat er meerdere inzittenden in het voertuig zaten. Het kenteken zou mogelijk beginnen met VP- 8…De auto moet schade hebben aan de voorzijde.","['voetganger', 'personenauto']",0
2390,"Den Haag – Op de Erasmusweg in Den Haag zijn maandagavond twee personen zwaargewond geraakt. Dit gebeurde nadat zij mogelijk werden geschept op hun fiets door een automobilist.

Meerdere ambulances, twee Mobiel Medisch Teams en de politie werden opgeroepen. Samen met het MMT konden de ambulancebroeders beide slachtoffers klaar maken voor transport. Hierna werden beide slachtoffers met spoed overgebracht naar het ziekenhuis.

De VOA is momenteel ter plaatse voor onderzoek. De Erasmusweg ter hoogte van de Aagje Dekenlaan is afgesloten.","['fiets', 'personenauto']",0
2340,"Een bestuurder is gewond geraakt nadat hij met zijn auto tegen een geparkeerde auto is aangereden op de Wormerweg in Westbeemster. Met zijn eigen auto botste hij uiteindelijk tegen een boom.

De geparkeerde auto kwam terecht in de sloot. Beide voertuigen raakten zwaarbeschadigd en moesten worden afgevoerd door een berger.

De bestuurder werd eerst nagekeken in een ambulance. Daarna werd hij met onbekend letsel naar het ziekenhuis vervoerd.","[['personenauto', 'personenauto']]",0
2342,"Automobiliste moet uit auto bevrijd worden na botsing op boom in Berlicum
BERLICUM - Bij een eenzijdig ongeluk op de Hasseltsedijk in Berlicum is zaterdagnacht een vrouw gewond geraakt. De brandweer moest de automobiliste uit de auto bevrijden. 

Pricilla Molle 10-02-19, 07:48
Laatste update: 08:47
1
 
De melding kwam om vijf voor halfzes bij de hulpdiensten binnen. De auto reed over de Hasseltsedijk in de richting van het centrum van Berlicum en raakte door een onbekende oorzaak van de weg. Daar raakte ze een boom en kwam vervolgens op de zijkant tot stilstand. 

De automobiliste moest door de brandweer uit de auto bevrijd worden. Daarbij hebben ze het dak van de auto moeten verwijderen. Daarna is ze met de ambulance naar het ziekenhuis gebracht. 

Over de verwondingen van de vrouw is verder niets bekend. Het is ook niet bekend hoe het ongeluk precies heeft kunnen  gebeuren. De weg was na het ongeluk even afgesloten. 

Een bergingsbedrijf heeft de auto meegenomen. Naast de auto raakte ook de boom zwaar beschadigd. Die wordt ook weggehaald.",['personenauto'],0
2343,"Automobiliste rijdt tegen lantaarnpaal in Boxtel en raakt gewond
BOXTEL - Een auto is zaterdagnacht rond 02.15 uur op een lantaarnpaal langs de Mgr. Wilmerstraat gebotst. De lantaarnpaal brak af en kwam op de rijbaan terecht. De auto lag ook in de kreukels en de bestuurster is met onbekend letsel naar het ziekenhuis gebracht. 
 
Een bergingsbedrijf heeft de auto weggesleept en ervoor gezorgd dat de lantaarnpaal van de weg ligt. De gemeente gaat de lantaarnpaal definitief verwijderen. Over de oorzaak van het ongeluk is verder niks bekend.",['personenauto'],0
2348,"Automobilist gewond bij ongeluk op A28 tussen Zwolle-Zuid en Hattemerbroek
Een automobilist is vanmiddag gewond geraakt bij een ongeluk op de A28 tussen Zwolle-Zuid en knooppunt Hattemerbroek. De bestuurder is per ambulance naar het ziekenhuis gebracht.

Omdat de wagen na de aanrijding met een andere auto met de bestuurderskant tegen de vangrail stond, heeft de brandweer het ambulancepersoneel geholpen om de bestuurder via de passagierszijde uit het voertuig te krijgen.

De rijbaan richting Wezep is vanwege het ongeval tijdelijk afgesloten geweest. De auto is door een bergingsbedrijf weggesleept.

Het is niet bekend wat de oorzaak van het ongeval is.","[['personenauto', 'personenauto']]",0
2352,"Bij een verkeersongeluk zondagmiddag op de Zaagmuldersbrug is een fietser gewond geraakt. Dat meldt de incidentenwebsite tencatefotografie.nl.

Het ongeluk gebeurde rond 16.40 uur op de kruising met de Oosterhamrikkade. Door nog onbekende oorzaak kwam de fietser ten val. Omstanders die het zagen gebeuren hebben direct eerste hulp geboden. Ook werd door hen het alarmnummer gebeld. Ambulancemedewerkers die daarop ter plaatse kwamen hebben het verlenen van eerste hulp overgenomen. Na stabilisatie is het slachtoffer overgebracht naar het ziekenhuis.

Politieagenten hebben de fiets meegenomen en doen onderzoek naar de precieze toedracht.",['fiets'],0
2353,"Een automobilist is zaterdagavond zwaargewond geraakt bij een botsing op de N351 ter hoogte van Nijeholtpade.

De bestuurder botste door onbekende oorzaak met zijn auto tegen een boom. Het slachtoffer moest door de brandweer worden bevrijd uit de auto en is daarna onder begeleiding van een arts van het mobiel medisch team naar het UMCG in Groningen overgebracht.

Door het ongeval was de weg tussen Nijeholtpade en Oldeholtpade langdurig afgesloten. Verkeer moest over de nabijgelegen parallelweg.",['personenauto'],0
2355,,N/A,N/A
2356,,N/A,N/A
2357,,N/A,N/A
2359,"NETERSEL - Nadat hij werd aangereden op de snelweg A67 bij Eersel en hij enkele keren tegen de vangrail botste, kwam Harrie uit Netersel zaterdagnacht met zijn auto tegen het verkeer in stil te staan. Een omstander zei dat hij snel uit de wagen moest komen. Eén minuut nadat Harrie veilig in de berm stond, werd zijn auto in volle vaart geramd door een andere auto. “Dit had heel anders af kunnen lopen.”

GESCHREVEN DOOR
Linda Bak
Zaterdagnacht, even na middernacht, gebeurde er een ongeluk op de A67 tussen Eersel en Eindhoven. Een auto raakte de auto van Harrie in de zijkant terwijl ze in de richting van Eindhoven reden. Nadat Harrie op de snelweg stil kwam te staan, werd deze geraakt door twee andere wagens.

Zijn auto is total loss, maar Harrie heeft ‘alleen maar’ spierpijn. “We hebben echt heel veel geluk gehad”, zegt hij. Ook de bestuurder van de auto die op de stilstaande auto van Harrie reed en de automobilist die daarna weer op de auto’s knalde, hebben er niks aan over gehouden. 

Helder van geest
Het ongeluk staat op Harries netvlies gebrand: “Ik reed op de rechterrijstrook en zag een auto heel snel op me afkomen”, legt Harrie uit. “Toen hij heel dichtbij was, dacht ik dat hij mij zou rammen. Maar de bestuurder week uit naar links.” Vervolgens raakte de auto Harrie alsnog aan de bestuurderskant. Uiteindelijk kwam Harrie dus in de middenberm tot stilstand. “Toen ik crashte dacht ik dat het niet goed zou komen.”

Na het ongeluk was hij heel helder van geest. “Toen ik stil stond, ben ik meteen op zoek gegaan naar mijn telefoon.” Dat lijkt niet het eerste waar iemand aan denkt na een zwaar ongeluk, maar volgens Harrie was het een logische reactie. “Ik moest naar mijn werk voor een nachtdienst en wilde mijn collega’s laten weten dat ik niet kon komen.”

'Zo onbeschoft'
Nu is Harrie vooral boos op de bestuurder die hem aanreed. “Hij stopte honderd meter verderop in de berm, maar is na een paar minuten ook weer weggereden”, vertelt Harrie. “Als hij even achterom had gekeken, had hij de enorme ravage gezien die hij heeft aangericht.” De aangeslagen automobilist verheft zijn stem. “Dit is zo onbeschoft. Er hadden doden kunnen vallen.”

De bestuurder die het ongeluk veroorzaakte en vervolgens doorreed, is nog niet gevonden. De politie is naar hem opzoek. ""Ik hoop dat ze hem snel vinden"", zegt Harrie, ""maar misschien zal dat wel nooit gebeuren.""

Harrie is niet de echte naam van de automobilist. Zijn naam is wel bekend bij de redactie","[['personenauto', 'personenauto']]",1
2360,"Heemstede  - Een man en vrouw zijn zondag gewond geraakt bij een botsing op de Herenweg. Om tien voor zes stapte de man uit de bus en stak bij de bushalte fietspad over zonder te kijken. Een aankomende snorscooter kon de man niet meer ontwijken en botste. Door de botsing kwamen de man en de bestuurster van de tweewieler ten val.

Beiden zijn nagekeken door het ambulancepersoneel. De bestuurster van de snorscooter is opgehaald en gaat op eigen gelegenheid naar de huisartsenpost. De man is naar het ziekenhuis gebracht omdat hij een verwondingen aan zijn hoofd heeft opgelopen.","['bus', 'snorfiets/scooter/brommer']",0
2361,"Groningen - Een fietser is zondagmiddag gewond geraakt na een botsing met een bus op de Zaagmuldersbrug in Groningen.


De fietser en de bus kwamen door nog onbekende oorzaak met elkaar in botsing. De fietser is door het ambulancepersoneel behandeld en overgebracht naar het ziekenhuis, de bus kon zijn weg vervolgen. De fiets is meegenomen naar het politiebureau.","['fiets', 'bus']",0
2362,"Een wandelende vrouw is zondagavond geschept door een automobilist en daarbij zwaargewond geraakt. De dader reed door. 

De politie liet even na 20.00 uur een burgernetmelding uitgaan. De politie zoekt een een kleine personenauto, mogelijk een groene Ford, met schade aan de voorzijde. Mensen die tips hebben worden opgeroepen om 112 te bellen. 

Het ongeluk gebeurde even voor 20.00 uur op de Dorpsstraat.  De vrouw zou aangereden zijn op het fietspad. Verschillende hulpdiensten, waaronder een traumahelikopter, werden opgeroepen. Het slachtoffer is meegenomen naar het ziekenhuis.",['personenauto'],0
